"CVEGEO","NOMGEO","VIVPAR_HAB","no_VIVPAR_HAB","POBTOT","no_POBTOT","pct_VPH_SINTIC","no_pct_VPH_SINTIC","pct_VPH_C_ELEC","no_pct_VPH_C_ELEC","pct_VPH_AGUADV","no_pct_VPH_AGUADV","pct_VPH_PISODT","no_pct_VPH_PISODT","pct_VPH_PISOTI","no_pct_VPH_PISOTI","pct_VPH_1CUART","no_pct_VPH_1CUART"
"20434","Santa María Teopoxco",1122,0,3985,0,0.204099821746881,0,0.998217468805704,0,0.986631016042781,0,0.859180035650624,0,0.144385026737968,0,0.0401069518716578,0
"20444","Santa María Yolotepec",155,0,481,0,0.270967741935484,0,0.967741935483871,0,0.954838709677419,0,0.92258064516129,0,0.0774193548387097,0,0.0580645161290323,0
"20443","Santa María Yavesía",146,0,434,0,0.0273972602739726,0,0.993150684931507,0,1,0,0.924657534246575,0,0.0753424657534247,0,0.0205479452054795,0
"20445","Santa María Yosoyúa",378,0,1699,0,0.148148148148148,0,0.989417989417989,0,0.986772486772487,0,0.880952380952381,0,0.119047619047619,0,0.0343915343915344,0
"20448","Santa María Zaniza",504,0,2469,0,0.311507936507937,0,0.970238095238095,0,0.994047619047619,0,0.561507936507937,0,0.438492063492063,0,0.0515873015873016,0
"20449","Santa María Zoquitlán",998,0,3294,0,0.282565130260521,0,1.01503006012024,0,0.971943887775551,0,0.87875751503006,0,0.153306613226453,0,0.181362725450902,0
"20462","Santiago Huajolotitlán",1248,0,4600,0,0.0793269230769231,0,0.989583333333333,0,0.975160256410256,0,0.950320512820513,0,0.0504807692307692,0,0.0817307692307692,0
"20453","Santiago Astata",1274,0,3918,0,0.127158555729984,0,0.934850863422292,0,0.923076923076923,0,0.90894819466248,0,0.0714285714285714,0,0.227629513343799,0
"20454","Santiago Atitlán",884,0,3556,0,0.290723981900453,0,0.96606334841629,0,0.970588235294118,0,0.746606334841629,0,0.252262443438914,0,0.0429864253393665,0
"20455","Santiago Ayuquililla",762,0,2904,0,0.114173228346457,0,0.985564304461942,0,0.887139107611549,0,0.923884514435696,0,0.0761154855643045,0,0.165354330708661,0
"20458","Santiago Comaltepec",341,0,1157,0,0.108504398826979,0,0.991202346041056,0,0.98533724340176,0,0.950146627565982,0,0.0469208211143695,0,0.032258064516129,0
"20461","Santiago del Río",188,0,527,0,0.271276595744681,0,0.968085106382979,0,0.98936170212766,0,0.829787234042553,0,0.170212765957447,0,0.138297872340426,0
"20465","Santiago Ixcuintepec",412,0,1636,0,0.327669902912621,0,0.966019417475728,0,0.997572815533981,0,0.79126213592233,0,0.20631067961165,0,0.0728155339805825,0
"20466","Santiago Ixtayutla",3151,0,13880,0,0.499206601079023,0,0.924468422722945,0,0.866391621707394,0,0.592510314185973,0,0.406537607108854,0,0.126626467788004,0
"20468","Santiago Jocotepec",3367,0,14198,0,0.317493317493317,0,0.980694980694981,0,0.954558954558955,0,0.824472824472824,0,0.177903177903178,0,0.0781110781110781,0
"20470","Santiago Lachiguiri",1401,0,4394,0,0.245538900785153,0,0.956459671663098,0,1.0028551034975,0,0.829407566024268,0,0.184154175588865,0,0.121341898643826,0
"20471","Santiago Lalopa",127,0,431,0,0.15748031496063,0,0.984251968503937,0,0.992125984251969,0,0.913385826771654,0,0.078740157480315,0,0.031496062992126,0
"20472","Santiago Laollaga",1090,0,3361,0,0.0605504587155963,0,1.01467889908257,0,0.976146788990826,0,0.976146788990826,0,0.0458715596330275,0,0.123853211009174,0
"20473","Santiago Laxopa",374,0,1291,0,0.120320855614973,0,0.997326203208556,0,1,0,0.839572192513369,0,0.160427807486631,0,0.0133689839572193,0
"20474","Santiago Llano Grande",1053,0,3440,0,0.107312440645774,0,0.963912630579297,0,0.969610636277303,0,0.911680911680912,0,0.0769230769230769,0,0.261158594491928,0
"20475","Santiago Matatlán",2531,0,10175,0,0.0395100750691426,0,0.977479257210589,0,0.92809166337416,0,0.828526274199921,0,0.167917819043856,0,0.0485973923350454,0
"20476","Santiago Miltepec",143,0,421,0,0.160839160839161,0,0.972027972027972,0,0.972027972027972,0,0.965034965034965,0,0.027972027972028,0,0.111888111888112,0
"20389","Santa Inés Yatzeche",231,0,908,0,0.0303030303030303,0,0.995670995670996,0,1,0,0.822510822510823,0,0.177489177489178,0,0.012987012987013,0
"20478","Santiago Nacaltepec",562,0,1599,0,0.161921708185053,0,0.98576512455516,0,0.914590747330961,0,0.871886120996441,0,0.129893238434164,0,0.0711743772241993,0
"20479","Santiago Nejapilla",67,0,174,0,0.0895522388059701,0,1,0,1,0,0.985074626865672,0,0.0298507462686567,0,0.0298507462686567,0
"20012","Candelaria Loxicha",2465,0,11166,0,0.143610547667343,0,0.905070993914807,0,0.832048681541582,0,0.742799188640974,0,0.249492900608519,0,0.106288032454361,0
"20028","Heroica Ciudad de Ejutla de Crespo",6070,0,23148,0,0.057166392092257,0,0.983031301482702,0,0.904448105436573,0,0.763920922570016,0,0.236079077429984,0,0.07166392092257,0
"20039","Heroica Ciudad de Huajuapan de León",20271,0,78313,0,0.0211139065660303,0,0.987124463519313,0,0.933451729071087,0,0.945340634403828,0,0.0507621725617878,0,0.0764639139657639,0
"20064","Nejapa de Madero",2380,0,8494,0,0.0920168067226891,0,0.951680672268908,0,0.943697478991597,0,0.839495798319328,0,0.141596638655462,0,0.122689075630252,0
"20066","Santiago Niltepec",1739,0,5342,0,0.101782633697527,0,0.965497412305923,0,0.951696377228292,0,0.955721679125934,0,0.0345025876940771,0,0.0897067280046003,0
"20067","Oaxaca de Juárez",72506,0,270955,0,0.00855101646760268,0,1.01130940887651,0,0.96750613742311,0,0.966954458941329,0,0.0495683115880065,0,0.102267398560119,0
"20068","Ocotlán de Morelos",6030,0,23751,0,0.0291873963515755,0,0.990049751243781,0,0.791708126036484,0,0.815422885572139,0,0.185903814262023,0,0.0741293532338309,0
"20073","Putla Villa de Guerrero",9360,0,34652,0,0.110683760683761,0,0.974465811965812,0,0.971901709401709,0,0.855555555555556,0,0.138034188034188,0,0.13974358974359,0
"20085","San Agustín Loxicha",5459,0,26194,0,0.170177688221286,0,0.915735482689137,0,0.952005861879465,0,0.487451914270013,0,0.505587103865177,0,0.0573365085180436,0
"20088","San Andrés Cabecera Nueva",805,0,2881,0,0.207453416149068,0,0.947826086956522,0,0.91055900621118,0,0.855900621118012,0,0.141614906832298,0,0.0906832298136646,0
"20483","Santiago Suchilquitongo",2857,0,10886,0,0.0290514525726286,0,0.984599229961498,0,0.857892894644732,0,0.92089604480224,0,0.0805040252012601,0,0.0829541477073854,0
"20486","Villa Tejúpam de la Unión",694,0,2419,0,0.0432276657060519,0,0.987031700288184,0,0.945244956772334,0,0.935158501440922,0,0.0648414985590778,0,0.100864553314121,0
"20093","San Andrés Lagunas",181,0,518,0,0.138121546961326,0,0.983425414364641,0,0.961325966850829,0,0.92817679558011,0,0.0718232044198895,0,0.0552486187845304,0
"20113","San Baltazar Loxicha",868,0,3169,0,0.0414746543778802,0,0.988479262672811,0,0.995391705069124,0,0.880184331797235,0,0.118663594470046,0,0.0449308755760369,0
"20487","Santiago Tenango",584,0,1966,0,0.126712328767123,0,0.948630136986301,0,0.950342465753425,0,0.75,0,0.251712328767123,0,0.113013698630137,0
"20488","Santiago Tepetlapa",41,0,130,0,0.121951219512195,0,1,0,1,0,0.951219512195122,0,0.048780487804878,0,0.048780487804878,0
"20496","Santiago Xiacuí",536,0,1893,0,0.0167910447761194,0,0.992537313432836,0,0.992537313432836,0,0.888059701492537,0,0.108208955223881,0,0.0242537313432836,0
"20509","Santo Domingo de Morelos",2484,0,11384,0,0.200080515297907,0,0.973832528180354,0,0.739533011272142,0,0.798711755233494,0,0.201288244766506,0,0.0946054750402577,0
"20557","Unión Hidalgo",4191,0,14542,0,0.0436649964209019,0,1.00763540921021,0,1.00978286805058,0,0.994273443092341,0,0.0226676210928179,0,0.12980195657361,0
"20560","Villa Díaz Ordaz",1724,0,6467,0,0.0388631090487239,0,0.990139211136891,0,0.983178654292343,0,0.818445475638051,0,0.183874709976798,0,0.0481438515081207,0
"20038","Villa Hidalgo Yalálag",523,0,1885,0,0.0975143403441683,0,0.988527724665392,0,0.990439770554493,0,0.850860420650096,0,0.158699808795411,0,0.0267686424474187,0
"20238","Heroico San Martín de los Cansecos",251,0,994,0,0.0318725099601594,0,0.98804780876494,0,0.972111553784861,0,0.856573705179283,0,0.147410358565737,0,0.0637450199203187,0
"21180","Tlahuapan",9871,0,41547,0,0.0202613716948637,0,1.00060784115085,0,0.998379090264411,0,0.959983790902644,0,0.0451828588795461,0,0.0713200283659204,0
"21080","Atlequizayan",677,0,2633,0,0.0945347119645495,0,0.982274741506647,0,0.977843426883309,0,0.954209748892171,0,0.0428360413589365,0,0.0561299852289513,0
"21087","Jolalpan",3325,0,13308,0,0.0842105263157895,0,0.992481203007519,0,0.975037593984962,0,0.836390977443609,0,0.180751879699248,0,0.103157894736842,0
"21088","Jonotla",1291,0,4457,0,0.0929512006196747,0,0.961270333075136,0,0.960495739736638,0,0.904725019364834,0,0.0875290472501936,0,0.0712625871417506,0
"21081","Ixcamilpa de Guerrero",1101,0,4065,0,0.125340599455041,0,0.975476839237057,0,0.832879200726612,0,0.905540417801998,0,0.0926430517711172,0,0.124432334241599,0
"21083","Ixtacamaxtitlán",6374,0,25319,0,0.0550674615625981,0,0.985095701286476,0,0.961719485409476,0,0.913711954816442,0,0.0925635393787261,0,0.036711641041732,0
"21197","Xicotepec",20913,0,80591,0,0.0463826328121264,0,1.00062162291398,0,0.92377946731698,0,0.960168316358246,0,0.0533161191603309,0,0.152632333954956,0
"21193","Tzicatlacoyan",1737,0,6476,0,0.0644789867587795,0,0.996545768566494,0,0.926885434657455,0,0.986183074265976,0,0.0201496833621186,0,0.0949913644214162,0
"21192","Tuzamapan de Galeana",1629,0,5924,0,0.0662983425414365,0,0.984039287906691,0,0.985267034990792,0,0.968078575813382,0,0.0429711479435236,0,0.106200122774708,0
"21215","Zongozotla",1155,0,4539,0,0.130735930735931,0,0.996536796536796,0,0.994805194805195,0,0.885714285714286,0,0.118614718614719,0,0.0138528138528139,0
"21191","Tulcingo",2781,0,9871,0,0.0363178712693276,0,0.980582524271845,0,0.85400934915498,0,0.938511326860841,0,0.050341603739662,0,0.0924128011506652,0
"21216","Zoquiapan",740,0,2452,0,0.0783783783783784,0,0.937837837837838,0,0.97027027027027,0,0.898648648648649,0,0.0932432432432432,0,0.0837837837837838,0
"21199","Xiutetelco",9757,0,42943,0,0.0363841344675618,0,1.0042021113047,0,0.998872604284104,0,0.949882135902429,0,0.0611868402172799,0,0.103515424823204,0
"21198","Xicotlán",347,0,1312,0,0.201729106628242,0,0.988472622478386,0,0.377521613832853,0,0.953890489913545,0,0.0432276657060519,0,0.0922190201729107,0
"21178","Tlacuilotepec",4433,0,15977,0,0.140536882472366,0,0.978569817279495,0,0.712384389803745,0,0.919016467403564,0,0.0832393413038574,0,0.0988044213850666,0
"21105","Ocotepec",1349,0,5077,0,0.0318754633061527,0,0.984432913269088,0,0.958487768717569,0,0.955522609340252,0,0.0474425500370645,0,0.0378057820607858,0
"21132","San Martín Texmelucan",37334,0,155738,0,0.010553382975304,0,1.0222049606257,0,1.01730326244174,0,0.990625167407725,0,0.0332940483205657,0,0.0384368136283281,0
"21143","San Salvador el Verde",8267,0,34880,0,0.0164509495584855,0,1.01463650659248,0,1.01112858352486,0,0.983065198983912,0,0.0373775250997944,0,0.0576992863191,0
"21176","Tilapa",2597,0,9664,0,0.0273392375818252,0,0.988448209472468,0,0.975741239892183,0,0.943396226415094,0,0.0562187139006546,0,0.0627647285329226,0
"21174","Teziutlán",27592,0,103583,0,0.010401565671209,0,1.01935343577849,0,1.01786749782546,0,1.00829950710351,0,0.015149318643085,0,0.0769788344447666,0
"21171","Tepeyahualco de Cuauhtémoc",1017,0,3851,0,0.0334316617502458,0,0.990167158308751,0,0.986234021632252,0,0.987217305801377,0,0.0147492625368732,0,0.063913470993117,0
"21103","Nicolás Bravo",1566,0,6644,0,0.0472541507024266,0,0.980204342273308,0,0.931673052362708,0,0.905491698595147,0,0.09514687100894,0,0.0772669220945083,0
"21102","Nealtican",3106,0,14075,0,0.0193174500965873,0,1.00450740502254,0,1.00708306503542,0,0.975209272376046,0,0.0334835801674179,0,0.0624597553122988,0
"21142","San Salvador el Seco",7316,0,30639,0,0.0236468015308912,0,1.00779114270093,0,1.00314379442318,0,0.974712957900492,0,0.0392290869327501,0,0.0840623291416074,0
"21101","Nauzontla",986,0,3317,0,0.0851926977687627,0,0.979716024340771,0,0.927991886409736,0,0.956389452332657,0,0.0436105476673428,0,0.0578093306288032,0
"21100","Naupan",2341,0,9310,0,0.162750961127723,0,0.999572832123024,0,0.98035027765912,0,0.853481418197352,0,0.155916275096113,0,0.106364801366937,0
"21099","Cañada Morelos",5286,0,20659,0,0.048429814604616,0,0.989027620128642,0,0.957623912220961,0,0.9474082482028,0,0.0522133938706016,0,0.0749148694665153,0
"21098","Molcaxac",1830,0,6668,0,0.0797814207650273,0,0.980874316939891,0,0.973224043715847,0,0.954644808743169,0,0.040983606557377,0,0.102732240437158,0
"21001","Acajete",15055,0,72894,0,0.0257057455994686,0,0.994420458319495,0,0.87944204583195,0,0.973430753902358,0,0.035469943540352,0,0.0731318498837596,0
"21182","Tlanepantla",1121,0,5390,0,0.0410347903657449,0,0.991079393398751,0,0.925066904549509,0,0.935771632471008,0,0.064228367528992,0,0.0990187332738626,0
"21201","Xochiltepec",872,0,3375,0,0.0355504587155963,0,0.990825688073395,0,0.993119266055046,0,0.912844036697248,0,0.0871559633027523,0,0.0504587155963303,0
"21110","Palmar de Bravo",12067,0,50226,0,0.0464075578022707,0,0.985746250103588,0,0.962708212480318,0,0.954504019225988,0,0.0445015331068203,0,0.0961299411618464,0
"21109","Pahuatlán",5327,0,20274,0,0.11544959639572,0,0.981790876666041,0,0.989487516425756,0,0.889055753707528,0,0.115637319316689,0,0.117139102684438,0
"21067","Guadalupe Victoria",4636,0,18784,0,0.0224331320103538,0,0.998274374460742,0,1.00172562553926,0,0.96786022433132,0,0.0383951682484901,0,0.0785159620362381,0
"21147","Santa Inés Ahuatempan",1815,0,6341,0,0.0826446280991736,0,0.983471074380165,0,0.83305785123967,0,0.84297520661157,0,0.156473829201102,0,0.0853994490358127,0
"21204","Yaonáhuac",1965,0,7926,0,0.0407124681933842,0,1.0030534351145,0,1.00203562340967,0,0.934860050890585,0,0.0809160305343511,0,0.0697201017811705,0
"21108","Oriental",4709,0,19903,0,0.017413463580378,0,0.99235506476959,0,0.985347207475048,0,0.980887661923975,0,0.0193246973879805,0,0.0745381184964961,0
"21066","Guadalupe",1855,0,6451,0,0.044743935309973,0,0.985983827493261,0,0.928840970350404,0,0.958490566037736,0,0.0377358490566038,0,0.114285714285714,0
"21167","Tepetzintla",2545,0,10373,0,0.207858546168959,0,0.979960707269155,0,0.945776031434185,0,0.754813359528487,0,0.252652259332024,0,0.102161100196464,0
"21166","Tepeojuma",2257,0,8918,0,0.026140894993354,0,0.994683207797962,0,0.98980948161276,0,0.920248116969428,0,0.0806380150642446,0,0.0527248560035445,0
"21065","General Felipe Ángeles",5302,0,22694,0,0.0262165220671445,0,0.991135420596001,0,0.981516408902301,0,0.954545454545455,0,0.0424368162957375,0,0.0771407016220294,0
"21181","Tlaltenango",1736,0,7425,0,0.0190092165898618,0,0.995391705069124,0,0.987327188940092,0,0.964285714285714,0,0.0380184331797235,0,0.0408986175115207,0
"21064","Francisco Z. Mena",5092,0,17824,0,0.0642183817753339,0,0.979379418695994,0,0.775923016496465,0,0.854084838963079,0,0.144933228593873,0,0.0928908091123331,0
"21148","Santa Isabel Cholula",2593,0,11498,0,0.0285383725414578,0,0.991901272657154,0,0.780563054377169,0,0.946008484381026,0,0.0539915156189742,0,0.116081758580794,0
"21063","Esperanza",3644,0,14766,0,0.0282656421514819,0,1.00686059275521,0,0.996981339187706,0,0.981613611416026,0,0.0318331503841932,0,0.0771130625686059,0
"21217","Zoquitlán",4696,0,20335,0,0.123935264054514,0,0.98679727427598,0,0.942291311754685,0,0.720187393526405,0,0.284497444633731,0,0.0362010221465077,0
"21207","Zacapoaxtla",14249,0,57887,0,0.0395817250333357,0,1.01614148361289,0,1.00343883781318,0,0.948136711348165,0,0.0889185205979367,0,0.0711628886237631,0
"21214","Zinacatepec",4189,0,18359,0,0.0219622821675818,0,1.04344712341848,0,1.0391501551683,0,0.924086894246837,0,0.123179756505132,0,0.145858200047744,0
"21059","Chinantla",796,0,2846,0,0.0452261306532663,0,0.971105527638191,0,0.853015075376884,0,0.956030150753769,0,0.0414572864321608,0,0.0804020100502513,0
"21058","Chilchotla",4301,0,21002,0,0.0730062776098582,0,0.992559869797721,0,0.987444780283655,0,0.929318763078354,0,0.077423854917461,0,0.0490583585212741,0
"21057","Honey",1660,0,6687,0,0.0867469879518072,0,0.992771084337349,0,0.965060240963855,0,0.969879518072289,0,0.0421686746987952,0,0.0457831325301205,0
"21056","Chila de la Sal",423,0,1317,0,0.066193853427896,0,0.995271867612293,0,0.940898345153664,0,0.985815602836879,0,0.0118203309692671,0,0.115839243498818,0
"21107","Olintla",2778,0,11993,0,0.149388048956084,0,0.950683945284377,0,0.575953923686105,0,0.839452843772498,0,0.159107271418287,0,0.140748740100792,0
"21106","Ocoyucan",9856,0,42669,0,0.028612012987013,0,1.08289366883117,0,0.964793019480519,0,1.05631087662338,0,0.0307426948051948,0,0.0605722402597403,0
"21055","Chila",1423,0,5082,0,0.0997891777933942,0,0.981026001405481,0,0.865776528460998,0,0.91988756148981,0,0.0773014757554462,0,0.139142656359803,0
"21200","Xochiapulco",1016,0,3443,0,0.093503937007874,0,0.942913385826772,0,0.950787401574803,0,0.880905511811024,0,0.117125984251969,0,0.0492125984251969,0
"21051","Chietla",10225,0,37030,0,0.0215158924205379,0,0.993154034229829,0,0.968899755501223,0,0.92880195599022,0,0.0726650366748166,0,0.0512469437652812,0
"21050","Chichiquila",5309,0,26928,0,0.0887172725560369,0,0.983424373705029,0,0.854398191749859,0,0.759276699943492,0,0.23639103409305,0,0.0582030514221134,0
"21096","Mazapiltepec de Juárez",770,0,3176,0,0.0246753246753247,0,0.992207792207792,0,0.996103896103896,0,0.985714285714286,0,0.0142857142857143,0,0.0636363636363636,0
"21095","La Magdalena Tlatlauquitepec",169,0,650,0,0.0591715976331361,0,1,0,0.976331360946746,0,0.976331360946746,0,0.0236686390532544,0,0.0946745562130177,0
"21094","Libres",8904,0,37257,0,0.0179694519317161,0,0.998539982030548,0,0.98607367475292,0,0.97181042228212,0,0.0352650494159928,0,0.0786163522012579,0
"21093","Lafragua",1903,0,7650,0,0.0367840252233316,0,1.01523909616395,0,1.01629006831319,0,0.966368891224383,0,0.0546505517603783,0,0.0373095112979506,0
"21092","Juan N. Méndez",1475,0,5293,0,0.106440677966102,0,0.986440677966102,0,0.940338983050848,0,0.923389830508475,0,0.0766101694915254,0,0.12135593220339,0
"21091","Juan Galindo",2715,0,9828,0,0.0158379373848987,0,1.03057090239411,0,1.02651933701657,0,0.995211786372007,0,0.0360957642725599,0,0.0806629834254144,0
"21208","Zacatlán",22198,0,87361,0,0.0231552392107397,0,1.02112802955221,0,0.995179745923056,0,0.951842508334084,0,0.0777998017839445,0,0.0558158392647986,0
"21090","Juan C. Bonilla",5606,0,23783,0,0.0121298608633607,0,1.03300035676061,0,0.970032108455227,0,1.01409204423832,0,0.0212272565108812,0,0.0413842311808776,0
"21037","Coyotepec",767,0,2334,0,0.0404172099087353,0,0.992177314211212,0,0.981747066492829,0,0.940026075619296,0,0.061277705345502,0,0.0860495436766623,0
"21035","Coxcatlán",5023,0,20653,0,0.0416086004379853,0,1.00915787378061,0,0.973720883933904,0,0.849293251045192,0,0.16842524387816,0,0.0553454111088991,0
"21034","Coronango",10881,0,46836,0,0.0217810862972153,0,1.02334344269828,0,0.917746530649756,0,1.00551419906259,0,0.0214134730263763,0,0.0333609043286463,0
"21033","Cohuecan",1344,0,5403,0,0.052827380952381,0,0.988839285714286,0,0.916666666666667,0,0.894345238095238,0,0.10639880952381,0,0.0818452380952381,0
"21032","Cohetzala",418,0,1382,0,0.062200956937799,0,0.990430622009569,0,0.935406698564593,0,0.930622009569378,0,0.0669856459330144,0,0.0550239234449761,0
